age;job;marital;education;default;balance;housing;loan;contact;campaign;deposit
54;management;married;tertiary;no;2819;no;no;cellular;3;no
35;blue-collar;married;secondary;no;126;yes;no;cellular;1;no
36;admin.;married;secondary;no;953;yes;no;cellular;1;no
55;housemaid;married;primary;no;10;no;no;cellular;3;no
45;management;married;tertiary;yes;-577;yes;yes;cellular;1;no
30;unemployed;single;tertiary;no;1159;no;no;cellular;1;no
57;unemployed;married;secondary;no;1350;no;no;cellular;1;no
59;housemaid;married;primary;no;88;yes;no;cellular;5;no
47;blue-collar;married;primary;no;-245;yes;yes;unknown;4;no
34;technician;single;secondary;no;161;no;yes;cellular;2;no
46;unemployed;divorced;secondary;no;41;yes;no;unknown;4;no
56;services;divorced;secondary;no;450;no;no;unknown;1;no
24;student;single;unknown;no;782;no;no;cellular;7;no
40;admin.;married;secondary;no;-666;yes;no;unknown;2;no
50;management;married;tertiary;no;-151;yes;no;cellular;2;no
31;blue-collar;married;primary;no;55;yes;yes;cellular;2;no
37;management;married;tertiary;no;-666;yes;no;cellular;2;no
45;blue-collar;married;secondary;no;87;yes;no;cellular;1;no
45;management;married;primary;no;4629;no;no;telephone;2;no
36;blue-collar;single;primary;no;2176;yes;no;unknown;2;no
57;management;married;tertiary;no;3431;yes;no;cellular;2;no
39;management;married;tertiary;no;208;no;no;cellular;4;no
47;services;married;secondary;no;0;yes;no;cellular;1;no
44;services;divorced;secondary;no;240;yes;no;unknown;2;no
39;admin.;married;secondary;no;1388;yes;no;cellular;5;no
40;services;married;secondary;no;5807;yes;no;unknown;1;no
48;management;divorced;secondary;no;17;yes;no;cellular;1;no
56;services;married;secondary;no;0;no;no;cellular;4;no
50;blue-collar;single;primary;no;1743;yes;no;unknown;5;no
29;services;single;secondary;no;1008;yes;no;unknown;9;no
33;technician;single;secondary;no;151;yes;no;cellular;3;no
57;blue-collar;married;unknown;no;3196;no;no;cellular;4;no
54;management;married;tertiary;no;1411;no;no;cellular;2;no
64;retired;divorced;secondary;no;630;no;no;cellular;1;no
61;retired;married;primary;no;0;yes;yes;telephone;13;no
36;blue-collar;married;secondary;no;561;yes;no;unknown;2;no
50;management;married;secondary;no;0;yes;no;unknown;4;no
30;technician;single;secondary;no;281;no;no;cellular;2;no
40;technician;married;secondary;no;40;yes;no;cellular;1;no
40;management;married;tertiary;no;0;no;no;cellular;8;no
30;admin.;divorced;primary;no;1032;yes;no;unknown;5;no
55;management;divorced;tertiary;no;-207;no;no;cellular;1;no
59;housemaid;married;primary;no;235;no;no;cellular;2;no
37;admin.;married;tertiary;no;0;yes;no;cellular;2;no
53;services;married;secondary;no;367;yes;yes;cellular;1;no
56;management;married;tertiary;no;505;yes;yes;cellular;1;no
33;services;married;secondary;no;804;yes;yes;unknown;1;no
49;services;married;secondary;no;-301;yes;no;cellular;4;no
47;technician;married;tertiary;yes;-813;yes;yes;unknown;25;no
34;admin.;married;secondary;no;79;yes;no;unknown;1;no
33;blue-collar;married;primary;no;50;yes;no;cellular;2;no
31;blue-collar;single;secondary;no;1205;yes;no;cellular;1;no
44;technician;single;secondary;no;365;yes;no;unknown;2;no
50;admin.;married;secondary;no;-1415;no;no;cellular;2;no
39;admin.;single;secondary;no;223;no;no;cellular;1;no
41;management;married;tertiary;no;1897;yes;no;unknown;3;no
33;management;married;tertiary;no;22867;yes;no;cellular;1;no
40;housemaid;married;secondary;no;949;no;no;cellular;1;no
42;services;married;secondary;no;1165;yes;no;cellular;6;no
37;management;divorced;secondary;no;1655;yes;no;cellular;1;no
56;blue-collar;married;unknown;no;260;yes;no;telephone;2;no
49;blue-collar;divorced;primary;no;0;yes;no;cellular;2;no
35;entrepreneur;single;tertiary;no;-880;no;yes;cellular;3;no
41;management;divorced;tertiary;no;107;yes;no;cellular;17;no
52;blue-collar;married;primary;no;1624;no;no;unknown;3;no
33;technician;single;tertiary;no;1257;yes;no;cellular;1;no
40;admin.;single;unknown;no;355;yes;no;cellular;2;no
44;blue-collar;divorced;secondary;no;579;yes;no;unknown;2;no
39;blue-collar;married;secondary;no;1403;no;no;cellular;8;no
39;blue-collar;married;primary;no;-176;no;no;cellular;1;no
28;management;single;secondary;no;-513;no;yes;cellular;8;no
45;technician;single;secondary;no;586;no;yes;cellular;3;no
63;retired;divorced;primary;no;1840;no;no;cellular;3;no
32;technician;single;tertiary;no;720;no;no;cellular;4;no
28;blue-collar;single;secondary;no;97;yes;no;unknown;1;no
36;management;single;tertiary;no;13;no;yes;cellular;1;no
34;admin.;divorced;secondary;no;140;yes;no;cellular;2;no
45;blue-collar;married;secondary;no;521;yes;no;unknown;3;no
30;blue-collar;married;secondary;no;364;yes;yes;cellular;1;no
59;blue-collar;married;primary;no;416;no;no;unknown;3;no
54;housemaid;married;primary;no;3304;no;yes;cellular;7;no
47;unknown;married;unknown;no;1880;no;no;unknown;2;no
41;admin.;single;tertiary;no;982;no;no;cellular;1;no
35;technician;divorced;secondary;no;0;no;no;cellular;4;no
38;services;married;secondary;no;173;yes;no;unknown;2;no
36;technician;married;tertiary;no;911;yes;yes;cellular;3;no
39;admin.;single;unknown;no;0;yes;no;cellular;1;no
48;management;divorced;unknown;no;549;yes;no;unknown;1;no
42;blue-collar;married;primary;no;704;yes;yes;telephone;10;no
24;blue-collar;single;secondary;no;476;yes;no;unknown;1;no
57;retired;married;secondary;no;3738;yes;no;cellular;1;no
35;unknown;married;primary;no;634;no;no;cellular;2;no
32;management;single;tertiary;no;1134;no;no;cellular;4;no
26;blue-collar;single;secondary;no;-128;no;yes;cellular;2;no
27;technician;married;secondary;no;7102;yes;no;unknown;9;no
47;entrepreneur;divorced;secondary;no;186;no;no;cellular;2;no
32;blue-collar;single;primary;no;1918;yes;no;cellular;1;no
48;self-employed;single;unknown;no;0;no;no;unknown;1;no
43;blue-collar;married;primary;no;250;yes;no;cellular;5;no
30;student;single;tertiary;no;31;yes;no;cellular;1;no
28;technician;single;secondary;no;631;no;no;cellular;7;no
32;management;married;tertiary;no;62;yes;no;cellular;1;no
26;self-employed;married;tertiary;no;479;yes;no;cellular;3;no
38;blue-collar;single;secondary;no;1121;no;no;unknown;1;no
30;services;single;unknown;no;138;yes;no;cellular;1;no
33;management;single;tertiary;no;0;yes;no;telephone;2;no
37;services;divorced;secondary;no;239;yes;no;unknown;2;no
47;management;married;tertiary;no;866;no;no;unknown;7;no
36;technician;married;secondary;no;1466;yes;no;unknown;1;no
48;housemaid;married;secondary;no;3570;no;no;cellular;2;no
47;technician;divorced;secondary;no;440;no;no;cellular;1;no
34;entrepreneur;single;tertiary;no;714;yes;no;unknown;4;no
28;blue-collar;married;primary;no;674;yes;no;telephone;4;no
54;housemaid;married;primary;no;127;no;no;cellular;4;no
33;management;married;secondary;no;588;yes;no;cellular;5;no
41;entrepreneur;divorced;tertiary;no;-413;yes;no;unknown;2;no
41;admin.;single;secondary;no;882;yes;yes;unknown;2;no
42;management;married;tertiary;no;877;yes;no;unknown;1;no
32;admin.;married;secondary;no;337;no;no;cellular;3;no
47;self-employed;married;tertiary;no;192;no;no;telephone;6;no
36;technician;married;primary;no;3350;yes;no;cellular;1;no
34;management;married;tertiary;no;99;no;yes;cellular;2;no
36;management;married;tertiary;no;806;yes;no;cellular;2;no
50;management;married;tertiary;no;6739;yes;no;cellular;3;no
53;admin.;married;primary;no;228;yes;no;unknown;1;no
49;blue-collar;married;primary;no;-232;no;yes;cellular;2;no
39;technician;single;secondary;no;556;yes;no;unknown;1;no
47;management;married;tertiary;no;761;yes;no;cellular;2;no
57;retired;married;primary;no;207;yes;no;unknown;1;no
30;unemployed;married;secondary;no;221;no;no;cellular;4;no
54;admin.;married;secondary;no;865;yes;no;cellular;1;no
35;management;single;tertiary;no;0;no;no;cellular;5;no
47;technician;divorced;secondary;no;1851;yes;no;unknown;2;no
38;entrepreneur;married;secondary;no;-272;no;yes;unknown;2;no
40;admin.;married;secondary;no;367;yes;no;telephone;1;no
51;blue-collar;married;primary;no;0;no;no;cellular;1;no
51;blue-collar;married;primary;no;230;yes;no;unknown;1;no
57;housemaid;married;primary;no;0;no;no;cellular;2;no
41;blue-collar;married;secondary;no;1954;no;no;cellular;1;no
31;entrepreneur;single;secondary;no;379;yes;no;cellular;2;no
59;retired;single;secondary;yes;-341;no;yes;cellular;3;no
26;services;single;primary;no;179;yes;yes;cellular;4;no
41;technician;married;tertiary;no;13;no;no;unknown;2;no
39;management;married;tertiary;no;839;no;yes;cellular;2;no
25;blue-collar;single;secondary;no;192;no;no;telephone;2;no
33;management;single;tertiary;no;576;no;no;cellular;1;no
35;management;single;tertiary;no;643;yes;no;unknown;1;no
49;management;married;tertiary;no;342;no;no;cellular;2;no
31;blue-collar;married;secondary;no;1329;yes;yes;unknown;1;no
40;unemployed;married;secondary;no;219;yes;no;unknown;1;no
32;management;married;tertiary;no;141;yes;no;cellular;3;no
42;blue-collar;married;primary;no;402;no;no;cellular;7;no
33;technician;married;tertiary;no;8023;no;no;cellular;1;no
48;admin.;married;secondary;no;1131;no;yes;cellular;1;no
28;student;single;secondary;no;1925;no;no;cellular;1;no
43;blue-collar;single;primary;no;0;no;no;unknown;3;no
30;blue-collar;single;secondary;no;103;yes;no;cellular;2;no
41;admin.;married;secondary;no;1395;yes;yes;cellular;1;no
55;management;married;primary;no;621;no;yes;cellular;1;no
55;management;married;tertiary;no;1161;yes;no;cellular;6;no
54;management;married;unknown;no;24;no;no;cellular;10;no
55;retired;married;primary;no;2;no;no;unknown;4;no
57;technician;married;secondary;no;295;no;no;cellular;11;no
27;blue-collar;single;secondary;no;-208;yes;no;unknown;2;no
28;management;married;tertiary;no;258;no;yes;cellular;1;no
51;management;divorced;tertiary;no;119;no;no;cellular;1;no
27;management;single;secondary;no;967;yes;no;unknown;1;no
40;blue-collar;divorced;secondary;no;-90;yes;no;unknown;1;no
56;retired;married;secondary;no;0;no;no;cellular;2;no
35;services;married;secondary;no;0;yes;no;cellular;3;no
47;entrepreneur;divorced;secondary;no;392;yes;yes;cellular;1;no
49;blue-collar;married;primary;no;23;yes;no;unknown;1;no
35;management;single;tertiary;no;2486;yes;no;cellular;1;no
50;admin.;divorced;secondary;no;81;no;yes;cellular;1;no
55;housemaid;married;primary;no;1563;yes;no;cellular;2;no
56;blue-collar;married;secondary;no;1602;yes;no;unknown;1;no
35;technician;single;secondary;no;2144;yes;no;unknown;2;no
42;blue-collar;married;secondary;no;273;no;no;unknown;1;no
34;blue-collar;married;primary;no;455;yes;no;unknown;3;no
40;services;single;secondary;no;1038;no;no;unknown;1;no
33;services;married;secondary;no;-384;yes;no;cellular;1;no
33;management;married;tertiary;no;307;no;no;unknown;4;no
59;retired;divorced;secondary;no;93;no;no;unknown;2;no
51;housemaid;divorced;primary;no;127;no;no;unknown;1;no
47;services;married;secondary;no;-150;no;no;cellular;4;no
48;management;married;tertiary;no;20718;yes;no;unknown;1;no
31;admin.;single;tertiary;no;-218;yes;no;unknown;15;no
39;blue-collar;married;secondary;no;5222;yes;no;cellular;2;no
52;admin.;married;secondary;no;484;yes;no;unknown;1;no
28;technician;single;tertiary;no;75;yes;yes;cellular;2;no
56;technician;divorced;secondary;no;1480;yes;yes;cellular;1;no
47;services;married;secondary;no;1111;no;no;unknown;4;no
77;retired;divorced;primary;no;639;no;no;telephone;7;no
39;blue-collar;single;secondary;no;29;yes;no;unknown;2;no
31;services;single;secondary;no;6374;yes;no;unknown;2;no
39;management;married;secondary;no;363;yes;yes;cellular;1;no
32;blue-collar;married;primary;no;-94;yes;yes;cellular;1;no
59;admin.;married;secondary;no;92;yes;no;cellular;2;no
42;unknown;married;unknown;no;222;no;no;cellular;16;no
50;technician;married;primary;no;249;yes;no;unknown;1;no
44;services;married;secondary;no;1450;yes;no;cellular;1;no
47;housemaid;married;tertiary;no;2290;no;no;cellular;1;no
51;technician;married;tertiary;no;0;no;no;telephone;1;no
34;technician;married;secondary;no;1026;no;no;cellular;1;no
36;management;married;primary;no;3953;yes;no;cellular;1;no
32;blue-collar;single;primary;no;1426;yes;no;cellular;1;no
28;blue-collar;single;secondary;no;53;yes;no;cellular;1;no
34;management;married;tertiary;no;160;yes;yes;cellular;1;no
40;management;single;tertiary;no;171;no;no;cellular;3;no
49;management;married;tertiary;no;3237;yes;no;unknown;3;no
30;self-employed;single;secondary;no;192;no;no;cellular;1;no
56;self-employed;married;tertiary;yes;0;no;no;cellular;1;no
28;management;single;tertiary;no;385;no;yes;cellular;4;no
31;blue-collar;married;secondary;no;2591;yes;no;cellular;1;no
28;blue-collar;single;secondary;no;39;no;no;cellular;7;no
53;technician;married;primary;no;44;no;no;unknown;1;no
38;management;married;tertiary;no;5432;yes;yes;cellular;1;no
54;retired;divorced;tertiary;no;349;yes;no;cellular;2;no
36;management;single;tertiary;no;20;yes;no;cellular;2;no
60;retired;divorced;tertiary;no;381;yes;no;cellular;2;no
40;management;married;secondary;no;4025;yes;no;cellular;4;no
50;admin.;single;secondary;no;167;no;yes;cellular;3;no
28;management;single;tertiary;no;278;no;yes;cellular;1;no
33;blue-collar;married;secondary;no;263;yes;no;unknown;3;no
53;retired;married;secondary;no;4968;no;no;cellular;1;no
38;technician;married;secondary;no;581;yes;no;unknown;1;no
34;management;single;tertiary;no;682;no;no;cellular;3;no
41;unknown;married;unknown;no;779;no;no;cellular;10;no
64;retired;married;tertiary;no;2139;no;no;cellular;2;no
45;management;married;secondary;no;5888;yes;no;unknown;5;no
38;technician;married;secondary;no;0;yes;yes;cellular;4;no
57;management;married;tertiary;no;3431;yes;no;unknown;1;no
34;management;married;tertiary;no;188;no;no;cellular;1;no
36;blue-collar;single;primary;no;3214;yes;no;unknown;2;no
30;admin.;married;secondary;no;873;yes;no;telephone;1;no
32;blue-collar;married;secondary;no;-32;yes;no;cellular;1;no
42;blue-collar;married;secondary;no;1958;yes;no;unknown;3;no
35;admin.;married;secondary;yes;76;no;yes;unknown;1;no
42;technician;married;secondary;no;1013;no;yes;cellular;8;no
50;entrepreneur;married;secondary;no;2731;no;no;cellular;2;no
38;management;married;secondary;no;93;no;no;unknown;2;no
38;self-employed;married;secondary;no;173;no;no;cellular;4;no
55;management;married;primary;no;384;no;no;telephone;1;no
60;housemaid;married;unknown;no;491;no;no;cellular;4;no
33;management;married;tertiary;no;728;yes;no;cellular;5;no
30;technician;single;secondary;no;411;yes;no;cellular;1;no
30;management;single;tertiary;no;265;no;no;cellular;1;no
51;management;married;tertiary;no;-3;no;no;cellular;2;no
37;management;married;tertiary;no;586;yes;no;cellular;2;no
37;blue-collar;married;primary;no;-196;yes;no;unknown;2;no
45;blue-collar;married;primary;no;700;yes;no;telephone;4;no
37;blue-collar;married;secondary;no;-67;no;no;cellular;1;no
48;management;married;tertiary;no;1600;no;no;cellular;1;no
42;services;married;secondary;no;508;yes;no;unknown;1;no
49;technician;married;primary;no;486;no;no;telephone;5;no
36;management;single;tertiary;no;243;yes;no;cellular;2;no
54;self-employed;married;secondary;no;203;yes;no;telephone;8;no
52;management;married;tertiary;no;1944;yes;no;cellular;3;no
30;management;married;tertiary;no;882;no;no;cellular;6;no
37;blue-collar;married;secondary;no;2924;no;no;cellular;2;no
31;unemployed;married;secondary;no;20;no;no;telephone;1;no
26;admin.;married;secondary;no;1417;yes;no;unknown;3;no
51;admin.;divorced;secondary;no;340;yes;no;unknown;1;no
34;services;single;secondary;no;4062;yes;yes;cellular;1;no
26;blue-collar;married;primary;no;133;no;yes;cellular;3;no
32;management;single;tertiary;no;0;yes;yes;cellular;2;no
38;services;married;secondary;no;8876;no;no;cellular;1;no
52;admin.;married;secondary;no;423;yes;yes;cellular;2;no
44;management;married;tertiary;no;58;yes;no;cellular;3;no
31;services;married;secondary;no;5;yes;no;unknown;1;no
38;services;married;primary;no;175;no;no;unknown;2;no
32;housemaid;married;primary;no;1349;yes;no;cellular;2;no
41;blue-collar;married;primary;no;6596;yes;no;cellular;1;no
48;management;married;tertiary;no;1741;yes;yes;telephone;1;no
29;blue-collar;married;primary;no;25;yes;no;unknown;2;no
41;management;married;tertiary;no;0;yes;no;unknown;1;no
49;management;married;tertiary;no;4374;yes;no;cellular;3;no
40;management;married;tertiary;no;16;no;yes;cellular;4;no
27;management;single;tertiary;no;574;yes;no;cellular;3;no
45;blue-collar;single;secondary;no;615;yes;no;cellular;1;no
48;entrepreneur;divorced;tertiary;no;0;yes;yes;unknown;1;no
31;services;married;secondary;no;395;no;no;cellular;3;no
45;blue-collar;married;primary;no;678;no;no;cellular;3;no
43;housemaid;married;primary;no;25;no;no;cellular;2;no
31;admin.;single;secondary;no;626;yes;no;unknown;1;no
